schema_version,requested_action,catalog_key,sense_key,record_revision,catalog_status,term,lemma,part_of_speech,level,category,definition_zh,accepted_answers_zh,prompt_en,prompt_zh,phonetic_ipa,example_en,example_zh,accepted_forms_en,synonyms_en,antonyms_en,enable_en_to_zh,distractor_zh_1,distractor_zh_2,distractor_zh_3,distractor_zh_4,distractor_zh_5,distractor_zh_6,enable_zh_to_en,distractor_en_1,distractor_en_2,distractor_en_3,distractor_en_4,distractor_en_5,distractor_en_6,source_reference,contributor_ref,change_note,retirement_reason
word-catalog-v1,CREATE_DRAFT,,,,,alligator,alligator,noun,B1,animals-plants,鱷魚,,,,,,,,,,TRUE,金魚,章魚,鮭魚,螞蟻,蝙蝠,老鼠,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,ant,ant,noun,B1,animals-plants,螞蟻,,,,,,,,,,TRUE,鱷魚,蝙蝠,烏龜,老鼠,公牛,狼,TRUE,alligator,bat,rat,wolf,turtle,goldfish,,,,
word-catalog-v1,CREATE_DRAFT,,,,,bat,bat,noun,B1,animals-plants,蝙蝠,,,,,,,,,,TRUE,螞蟻,鱷魚,烏龜,老鼠,金魚,黑猩猩,TRUE,ant,rat,alligator,wolf,bull,chimpanzee,,,,
word-catalog-v1,CREATE_DRAFT,,,,,rat,rat,noun,B1,animals-plants,老鼠,,,,,,,,,,TRUE,袋鼠,蝙蝠,公牛,螞蟻,烏龜,金魚,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,wolf,wolf,noun,B1,animals-plants,狼,,,,,,,,,,TRUE,驢,公雞,公牛,老鼠,烏龜,長頸鹿,TRUE,turtle,bat,goldfish,donkey,ant,bull,,,,
word-catalog-v1,CREATE_DRAFT,,,,,turtle,turtle,noun,B1,animals-plants,烏龜,,,,,,,,,,TRUE,烏鴉,狼,蝸牛,金魚,公雞,黑猩猩,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,goldfish,goldfish,noun,B1,animals-plants,金魚,,,,,,,,,,TRUE,鱷魚,章魚,鮭魚,大猩猩,蜥蜴,公牛,TRUE,giraffe,chimpanzee,gorilla,donkey,rooster,turtle,,,,
word-catalog-v1,CREATE_DRAFT,,,,,bull,bull,noun,B1,animals-plants,公牛,,,,,,,,,,TRUE,蝸牛,公雞,驢,袋鼠,長頸鹿,黑猩猩,TRUE,giraffe,kangaroo,goldfish,chimpanzee,gorilla,snail,,,,
word-catalog-v1,CREATE_DRAFT,,,,,chimpanzee,chimpanzee,noun,B1,animals-plants,黑猩猩,,,,,,,,,,TRUE,大猩猩,長頸鹿,眼鏡蛇,蜥蜴,驢,袋鼠,TRUE,bull,donkey,rooster,lizard,giraffe,kangaroo,,,,
word-catalog-v1,CREATE_DRAFT,,,,,donkey,donkey,noun,B1,animals-plants,驢,,,,,,,,,,TRUE,狼,龍蝦,蝸牛,天鵝,公雞,大猩猩,TRUE,gorilla,snail,octopus,rooster,lizard,salmon,,,,
word-catalog-v1,CREATE_DRAFT,,,,,giraffe,giraffe,noun,B1,animals-plants,長頸鹿,,,,,,,,,,TRUE,大猩猩,黑猩猩,眼鏡蛇,蜥蜴,龍蝦,浣熊,TRUE,kangaroo,lobster,donkey,gorilla,snail,octopus,,,,
word-catalog-v1,CREATE_DRAFT,,,,,gorilla,gorilla,noun,B1,animals-plants,大猩猩,,,,,,,,,,TRUE,黑猩猩,長頸鹿,袋鼠,章魚,眼鏡蛇,天鵝,TRUE,swan,giraffe,rooster,lizard,salmon,cobra,,,,
word-catalog-v1,CREATE_DRAFT,,,,,rooster,rooster,noun,B1,animals-plants,公雞,,,,,,,,,,TRUE,火雞,公牛,蝸牛,斑馬,蜥蜴,鮭魚,TRUE,kangaroo,lobster,raccoon,snail,swan,zebra,,,,
word-catalog-v1,CREATE_DRAFT,,,,,kangaroo,kangaroo,noun,B1,animals-plants,袋鼠,,,,,,,,,,TRUE,老鼠,海豹,龍蝦,浣熊,豪豬,公雞,TRUE,octopus,lizard,salmon,cobra,seal,lobster,,,,
word-catalog-v1,CREATE_DRAFT,,,,,snail,snail,noun,B1,animals-plants,蝸牛,,,,,,,,,,TRUE,公牛,章魚,天鵝,斑馬,袋鼠,蜥蜴,TRUE,raccoon,porcupine,octopus,swan,zebra,turkey,,,,
word-catalog-v1,CREATE_DRAFT,,,,,lizard,lizard,noun,B1,animals-plants,蜥蜴,,,,,,,,,,TRUE,鮭魚,海豹,蝸牛,龍蝦,浣熊,章魚,TRUE,salmon,cobra,seal,goose,snail,raccoon,,,,
word-catalog-v1,CREATE_DRAFT,,,,,guinea pig,guinea pig,noun,B1,animals-plants,豚鼠,,,,,,,,,,TRUE,牛鯊,袋鼠,老鼠,熱浪,酸雨,山脈,TRUE,bull shark,heat wave,acid rain,mountain range,sea level,national park,,,,
word-catalog-v1,CREATE_DRAFT,,,,,octopus,octopus,noun,B1,animals-plants,章魚,,,,,,,,,,TRUE,鮭魚,金魚,鱷魚,豪豬,天鵝,斑馬,TRUE,lobster,porcupine,crow,swan,zebra,pigeon,,,,
word-catalog-v1,CREATE_DRAFT,,,,,salmon,salmon,noun,B1,animals-plants,鮭魚,,,,,,,,,,TRUE,章魚,金魚,鱷魚,火雞,鴿子,海豹,TRUE,turkey,cobra,seal,goose,cricket,octopus,,,,
word-catalog-v1,CREATE_DRAFT,,,,,lobster,lobster,noun,B1,animals-plants,龍蝦,,,,,,,,,,TRUE,蟋蟀,浣熊,豪豬,烏鴉,生物,鵝,TRUE,raccoon,porcupine,crow,creature,salmon,swan,,,,
word-catalog-v1,CREATE_DRAFT,,,,,swan,swan,noun,B1,animals-plants,天鵝,,,,,,,,,,TRUE,鵝,斑馬,火雞,鴿子,龍蝦,海豹,TRUE,zebra,turkey,pigeon,lobster,cobra,seal,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cobra,cobra,noun,B1,animals-plants,眼鏡蛇,,,,,,,,,,TRUE,蟋蟀,陷阱,天鵝,浣熊,豪豬,斑馬,TRUE,goose,cricket,trap,raccoon,porcupine,crow,,,,
word-catalog-v1,CREATE_DRAFT,,,,,raccoon,raccoon,noun,B1,animals-plants,浣熊,,,,,,,,,,TRUE,烏鴉,生物,火雞,鴿子,貝類,海豹,TRUE,creature,zebra,turkey,pigeon,shellfish,goose,,,,
word-catalog-v1,CREATE_DRAFT,,,,,zebra,zebra,noun,B1,animals-plants,斑馬,,,,,,,,,,TRUE,蟋蟀,陷阱,豪豬,烏鴉,火雞,眼鏡蛇,TRUE,seal,cricket,trap,porcupine,creature,turkey,,,,
word-catalog-v1,CREATE_DRAFT,,,,,seal,seal,noun,B1,animals-plants,海豹,,,,,,,,,,TRUE,生物,鵝,鴿子,貝類,蟋蟀,陷阱,TRUE,crow,pigeon,shellfish,goose,cricket,cobra,,,,
word-catalog-v1,CREATE_DRAFT,,,,,porcupine,porcupine,noun,B1,animals-plants,豪豬,,,,,,,,,,TRUE,烏鴉,鵝,生物,海豹,斑馬,陷阱,TRUE,trap,crow,creature,seal,pigeon,shellfish,,,,
word-catalog-v1,CREATE_DRAFT,,,,,turkey,turkey,noun,B1,animals-plants,火雞,,,,,,,,,,TRUE,公雞,鴿子,貝類,豪豬,蟋蟀,烏鴉,TRUE,porcupine,goose,cricket,creature,zebra,swan,,,,
word-catalog-v1,CREATE_DRAFT,,,,,goose,goose,noun,B1,animals-plants,鵝,,,,,,,,,,TRUE,天鵝,火雞,生物,鴿子,蟋蟀,豪豬,TRUE,trap,turkey,crow,pigeon,cricket,zebra,,,,
word-catalog-v1,CREATE_DRAFT,,,,,crow,crow,noun,B1,animals-plants,烏鴉,,,,,,,,,,TRUE,烏龜,貝類,鵝,陷阱,火雞,浣熊,TRUE,shellfish,trap,creature,goose,cricket,lobster,,,,
word-catalog-v1,CREATE_DRAFT,,,,,pigeon,pigeon,noun,B1,animals-plants,鴿子,,,,,,,,,,TRUE,生物,貝類,烏鴉,蟋蟀,斑馬,眼鏡蛇,TRUE,shellfish,crow,trap,turkey,porcupine,cobra,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cricket,cricket,noun,B1,animals-plants,蟋蟀,,,,,,,,,,TRUE,陷阱,鴿子,生物,烏鴉,豪豬,龍蝦,TRUE,pigeon,creature,shellfish,raccoon,porcupine,lizard,,,,
word-catalog-v1,CREATE_DRAFT,,,,,creature,creature,noun,B1,animals-plants,生物,,,,,,,,,,TRUE,貝類,陷阱,蟋蟀,海豹,火雞,鮭魚,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,bite,bite,verb,B1,animals-plants,咬,,,,,,,,,,TRUE,傾瀉,氾濫,落下,升起,凍結,融化,TRUE,pour,flood,set,rise,freeze,melt,,,,
word-catalog-v1,CREATE_DRAFT,,,,,trap,trap,noun,B1,animals-plants,陷阱,,,,,,,,,,TRUE,貝類,生物,鴿子,浣熊,斑馬,天鵝,TRUE,shellfish,creature,cricket,pigeon,salmon,swan,,,,
word-catalog-v1,CREATE_DRAFT,,,,,bull shark,bull shark,noun,B1,animals-plants,牛鯊,,,,,,,,,,TRUE,豚鼠,蝸牛,公牛,熱浪,酸雨,山脈,TRUE,guinea pig,bull,fossil fuel,atomic energy,carbon footprint,carbon dioxide,,,,
word-catalog-v1,CREATE_DRAFT,,,,,shellfish,shellfish,noun,B1,animals-plants,貝類,,,,,,,,,,TRUE,陷阱,鵝,生物,火雞,眼鏡蛇,龍蝦,TRUE,trap,creature,crow,cricket,octopus,kangaroo,,,,
word-catalog-v1,CREATE_DRAFT,,,,,palace,palace,noun,B1,home-household,宮殿,,,,,,,,,,TRUE,小屋,工作室,臺階,壁爐,煙囪,車道,TRUE,cabin,studio,step,fireplace,chimney,driveway,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cabin,cabin,noun,B1,home-household,小屋,,,,,,,,,,TRUE,宮殿,工作室,臺階,壁爐,走廊,走道,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,studio,studio,noun,B1,home-household,工作室,,,,,,,,,,TRUE,儲藏室,小屋,宮殿,排水管,煙囪,臺階,TRUE,palace,cabin,step,fireplace,corridor,drain,,,,
word-catalog-v1,CREATE_DRAFT,,,,,guest house,guest house,noun,B1,home-household,客房,,,,,,,,,,TRUE,家庭房,公寓樓,鄉村別墅,後門,前門,游泳池,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,apartment building,apartment building,noun,B1,home-household,公寓樓,,,,,,,,,,TRUE,客房,鄉村別墅,家庭房,後門,壓力鍋,沙發床,TRUE,guest house,country house,back door,front door,family room,guest room,,,,
word-catalog-v1,CREATE_DRAFT,,,,,country house,country house,noun,B1,home-household,鄉村別墅,,,,,,,,,,TRUE,公寓樓,客房,家庭房,前門,抽油煙機,垃圾處理器,TRUE,guest house,apartment building,back door,front door,swimming pool,bed sheet,,,,
word-catalog-v1,CREATE_DRAFT,,,,,step,step,noun,B1,home-household,臺階,,,,,,,,,,TRUE,車道,壁爐,走廊,煙囪,走道,排水管,TRUE,chimney,driveway,walkway,fireplace,corridor,drain,,,,
word-catalog-v1,CREATE_DRAFT,,,,,fireplace,fireplace,noun,B1,home-household,壁爐,,,,,,,,,,TRUE,車道,走廊,臺階,煙囪,書房,宮殿,TRUE,step,chimney,driveway,walkway,palace,storeroom,,,,
word-catalog-v1,CREATE_DRAFT,,,,,chimney,chimney,noun,B1,home-household,煙囪,,,,,,,,,,TRUE,壁爐,車道,走道,架子,小屋,門廊,TRUE,corridor,drain,studio,fireplace,study,storeroom,,,,
word-catalog-v1,CREATE_DRAFT,,,,,driveway,driveway,noun,B1,home-household,車道,,,,,,,,,,TRUE,走道,走廊,排水管,書房,居民,架子,TRUE,walkway,chimney,corridor,shelf,step,porch,,,,
word-catalog-v1,CREATE_DRAFT,,,,,corridor,corridor,noun,B1,home-household,走廊,,,,,,,,,,TRUE,走道,門廊,車道,住宿,煙囪,儲藏室,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,drain,drain,noun,B1,home-household,排水管,,,,,,,,,,TRUE,儲藏室,工作室,走廊,租金,書房,居民,TRUE,walkway,driveway,study,resident,storeroom,shelf,,,,
word-catalog-v1,CREATE_DRAFT,,,,,walkway,walkway,noun,B1,home-household,走道,,,,,,,,,,TRUE,走廊,車道,排水管,架子,住宿,門廊,TRUE,drain,accommodations,porch,rent,study,resident,,,,
word-catalog-v1,CREATE_DRAFT,,,,,back door,back door,noun,B1,home-household,後門,,,,,,,,,,TRUE,前門,客房,游泳池,家庭房,床單,直髮器,TRUE,front door,family room,guest room,swimming pool,apartment building,kitchen hood,,,,
word-catalog-v1,CREATE_DRAFT,,,,,front door,front door,noun,B1,home-household,前門,,,,,,,,,,TRUE,後門,客房,游泳池,家庭房,抽油煙機,食物處理器,TRUE,back door,family room,guest room,swimming pool,garbage disposal,pressure cooker,,,,
word-catalog-v1,CREATE_DRAFT,,,,,family room,family room,noun,B1,home-household,家庭房,,,,,,,,,,TRUE,客房,游泳池,前門,後門,壓力鍋,垃圾處理器,TRUE,guest room,front door,back door,swimming pool,food processor,sofa bed,,,,
word-catalog-v1,CREATE_DRAFT,,,,,guest room,guest room,noun,B1,home-household,客房,,,,,,,,,,TRUE,家庭房,前門,後門,床單,沙發床,抽油煙機,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,storeroom,storeroom,noun,B1,home-household,儲藏室,,,,,,,,,,TRUE,工作室,租金,書房,架子,住宿,門廊,TRUE,shelf,accommodations,porch,rent,walkway,driveway,,,,
word-catalog-v1,CREATE_DRAFT,,,,,swimming pool,swimming pool,noun,B1,home-household,游泳池,,,,,,,,,,TRUE,公寓樓,家庭房,客房,鄉村別墅,直髮器,食物處理器,TRUE,family room,guest room,front door,hair straighteners,bed sheet,garbage disposal,,,,
word-catalog-v1,CREATE_DRAFT,,,,,study,study,noun,B1,home-household,書房,,,,,,,,,,TRUE,居民,租金,架子,住宿,儲藏室,走道,TRUE,resident,shelf,accommodations,storeroom,porch,corridor,,,,
word-catalog-v1,CREATE_DRAFT,,,,,shelf,shelf,noun,B1,home-household,架子,,,,,,,,,,TRUE,居民,書房,門廊,租金,壁爐,排水管,TRUE,study,rent,resident,storeroom,chimney,studio,,,,
word-catalog-v1,CREATE_DRAFT,,,,,porch,porch,noun,B1,home-household,門廊,,,,,,,,,,TRUE,走廊,居民,住宿,租金,臺階,煙囪,TRUE,accommodations,rent,shelf,resident,fireplace,cabin,,,,
word-catalog-v1,CREATE_DRAFT,,,,,resident,resident,noun,B1,home-household,居民,,,,,,,,,,TRUE,門廊,住宿,架子,儲藏室,壁爐,臺階,TRUE,porch,accommodations,rent,storeroom,step,palace,,,,
word-catalog-v1,CREATE_DRAFT,,,,,accommodations,accommodations,noun,B1,home-household,住宿,,,,,,,,,,TRUE,居民,租金,書房,架子,小屋,車道,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,rent,rent,noun,B1,home-household,租金,,,,,,,,,,FALSE,,,,,,,TRUE,accommodations,resident,study,shelf,chimney,step,,,,
word-catalog-v1,CREATE_DRAFT,,,,,rent,rent,verb,B1,home-household,出租,,,,,,,,,,FALSE,,,,,,,TRUE,install,quit,type,delete,drag,scroll,,,,
word-catalog-v1,CREATE_DRAFT,,,,,export,export,verb,B1,work-business,出口,,,,,,,,,,TRUE,進口,晉升,投資,交易,面試,管理,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,import,import,verb,B1,work-business,進口,,,,,,,,,,TRUE,出口,晉升,投資,交易,收費,退回,TRUE,export,promote,invest,trade,interview,manage,,,,
word-catalog-v1,CREATE_DRAFT,,,,,promote,promote,verb,B1,work-business,晉升,,,,,,,,,,FALSE,,,,,,,TRUE,import,invest,export,trade,afford,charge,,,,
word-catalog-v1,CREATE_DRAFT,,,,,invest,invest,verb,B1,work-business,投資,,,,,,,,,,TRUE,進口,晉升,交易,出口,捐贈,屬於,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,trade,trade,verb,B1,work-business,交易,,,,,,,,,,TRUE,投資,進口,面試,出口,收費,捐贈,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,office,office,noun,B1,work-business,辦公室,,,,,,,,,,TRUE,公司,提議,職業,協議,合同,競爭,TRUE,deal,offer,profession,career,occupation,agreement,,,,
word-catalog-v1,CREATE_DRAFT,,,,,deal,deal,noun,B1,work-business,交易,,,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,offer,offer,noun,B1,work-business,提議,,,,,,,,,,TRUE,協議,職業,辦公室,合同,機會,失業,TRUE,office,deal,profession,career,contract,competition,,,,
word-catalog-v1,CREATE_DRAFT,,,,,profession,profession,noun,B1,work-business,職業,,,,,,,,,,TRUE,失業,自由職業者,提議,協議,合同,物資,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,career,career,noun,B1,work-business,職業,,,,,,,,,,TRUE,失業,自由職業者,提議,競爭,機會,辦公室,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,occupation,occupation,noun,B1,work-business,職業,,,,,,,,,,TRUE,失業,自由職業者,協議,競爭,需求,服務,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,agreement,agreement,noun,B1,work-business,協議,,,,,,,,,,TRUE,提議,職業,合同,機會,物資,需求,TRUE,occupation,contract,opportunity,offer,competition,career,,,,
word-catalog-v1,CREATE_DRAFT,,,,,contract,contract,noun,B1,work-business,合同,,,,,,,,,,TRUE,合夥人,職業,競爭,協議,機會,工廠,TRUE,agreement,opportunity,unemployment,occupation,competition,supply,,,,
word-catalog-v1,CREATE_DRAFT,,,,,business plan,business plan,noun,B1,work-business,商業計劃,,,,,,,,,,TRUE,空乘人員,獨生子女,家譜,單親,職業,失業,TRUE,flight attendant,family tree,only child,single parent,no way,in favor,,,,
word-catalog-v1,CREATE_DRAFT,,,,,interview,interview,verb,B1,work-business,面試,,,,,,,,,,FALSE,,,,,,,TRUE,promote,trade,import,invest,return,owe,,,,
word-catalog-v1,CREATE_DRAFT,,,,,competition,competition,noun,B1,work-business,競爭,,,,,,,,,,TRUE,服務,車間,物資,車庫,機會,需求,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,opportunity,opportunity,noun,B1,work-business,機會,,,,,,,,,,TRUE,工廠,總部,礦,競爭,服務,車間,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,professional,professional,adjective,B1,work-business,專業的,,,,,,,,,,TRUE,商業的,失業的,財務的,合格的,工作的,熟練的,TRUE,financial,commercial,unemployed,qualified,working,skilled,,,,
word-catalog-v1,CREATE_DRAFT,,,,,commercial,commercial,adjective,B1,work-business,商業的,,,,,,,,,,FALSE,,,,,,,TRUE,professional,financial,unemployed,qualified,inexpensive,related,,,,
word-catalog-v1,CREATE_DRAFT,,,,,unemployment,unemployment,noun,B1,work-business,失業,,,,,,,,,,TRUE,職業,自由職業者,物資,車庫,需求,工廠,TRUE,demand,service,supply,mine,plant,workshop,,,,
word-catalog-v1,CREATE_DRAFT,,,,,financial,financial,adjective,B1,work-business,財務的,,,,,,,,,,TRUE,專業的,商業的,失業的,合格的,實惠的,相關的,TRUE,commercial,professional,unemployed,qualified,close,separated,,,,
word-catalog-v1,CREATE_DRAFT,,,,,supply,supply,noun,B1,work-business,物資,,,,,,,,,,FALSE,,,,,,,TRUE,demand,unemployment,service,mine,garage,headquarters,,,,
word-catalog-v1,CREATE_DRAFT,,,,,demand,demand,noun,B1,work-business,需求,,,,,,,,,,TRUE,礦,總部,服務,車庫,團隊,消費者,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,service,service,noun,B1,work-business,服務,,,,,,,,,,TRUE,車間,工廠,礦,資源,需求,車庫,TRUE,plant,workshop,demand,garage,consumer,headquarters,,,,
word-catalog-v1,CREATE_DRAFT,,,,,mine,mine,noun,B1,work-business,礦,,,,,,,,,,TRUE,總部,車間,團隊,服務,營銷,合夥人,TRUE,service,plant,partner,workshop,garage,crew,,,,
